File Name,License,Match Strength,Match %,Fuzzy Licenses,Full License,Is Released,Is Empty,Keywords,Hash
WSDLGeneratorExtensionFacade.class,[],,,,False,True,False,,b2c661b300086ca6d9b997f680728c84cf0a379ea009d63486e8464f9142259c
WSDLGenerator$CommentFilter.class,[],,,,False,True,False,,e105433430904c856f0f90ec4b46eaaee1bea6d62e2b0cde2779ba911c279812
Definitions.class,[],,,,False,True,False,,3aecd335ff13d12666ce69f89b80b3e9f97ba0691312a253f21f81f46389f00d
W3CAddressingMetadataWSDLGeneratorExtension.class,[],,,,False,True,False,,82aa85f664dc41dd37ced8854a9f420515c88296a3cd0e219d4e6ede80781254
ParamType.class,[],,,,False,True,False,,667021e86320966300afff001bf1a8d24b73f09d1d1aeffe364c7b461bc9f8a9
RuntimeWSDLParser$1.class,[],,,,False,True,False,,613d416303a677d64291e0af8bdd9fa1251f84b95a5efeaf415ace15e9cf465f
FaultType.class,[],,,,False,True,False,,127ff4fb5b6be3c9fc014837f4248854a0574d04179b9b9cd4dbf068503aa19c
WSDLPatcher.class,[],,,,False,True,False,,a3b6258054b5d5859a2ad0afb28e5b15be606426badd91d3d7352b8f9aa9ed5b
Port.class,[],,,,False,True,False,,2077f1fd8b88c42aa9c4536f4270d3047ad5421effdbf21dabd193053c7345d2
Part.class,[],,,,False,True,False,,f1839468ceb170dc94eb3ad2e99d26209103e87ffe36f45a67a3029948571d43
StartWithExtensionsType.class,[],,,,False,True,False,,fab04b2f2210e2acb271d0f6ef481c3371fa48f91dc4040f9458f04fa0209236
package-info.class,[],,,,False,True,False,,ebabe940e78264f4197b4ab400df26b4c31d014f55fecfc814504e76180af51e
SOAPFault.class,[],,,,False,True,False,,2a60643cf778d268e845d19fd85a70738e219c51772f62e1ef4755440f260ee1
WSDLGenerator$JAXWSOutputSchemaResolver.class,[],,,,False,True,False,,504fbed1ff74583d002aa6ee682266f447b41289e3d973e44f9ee16ae3b09b1d
PortType.class,[],,,,False,True,False,,596217dcf25d3361fb82068f80cedd61ebbb42ae80b268113383ab3fba87e648
Header.class,[],,,,False,True,False,,50ed1301ddd8b5fee176f4b686a46cb009a440840e58e196edb2ed064070c3e7
Operation.class,[],,,,False,True,False,,d498252f73144b77485f0abc3cebc86ef6db69ba33063d6aa96ed95ee5290a0f
package-info.class,[],,,,False,True,False,,6a2c2e59f22afea4a83c0b93b7e7bebbd3c1e40f8f3d8551755906a4452bb5b9
OpenAtts.class,[],,,,False,True,False,,4c0f40a336ed7cba7d9450ca017df06b8fac0ab7d2e6e612d0dffed950778ee3
Binding.class,[],,,,False,True,False,,95a4017c67a9fdae07f609762e761c5a4c18577082f12c195fae45dd4ce15dc5
Fault.class,[],,,,False,True,False,,d01cd29469b2346903ee26aeba3a81260afa2e05e94c8f748aecf251d2d65f3b
Address.class,[],,,,False,True,False,,5289c46fc71e6bb34d33db7c3f38366a20305b31a4f0c6f04fb589c498b86e95
Operation.class,[],,,,False,True,False,,65583ea9fcf93895ddf94cbcdd8f4b420760e243a51f83099e88bdaf5c516322
Message.class,[],,,,False,True,False,,8366a30404cbd09a44d14cedf971c8d9ae87a3442bf64ae9bc39a11094a726be
package-info.class,[],,,,False,True,False,,d736eeba5089abae221385f1f29629f072380438f7faf67518cc74cd6c1538f4
Types.class,[],,,,False,True,False,,853bf0f9ce43daada126bc2e6374f0ab5229cf7533d3a8956d3be02273b18233
package-info.class,[],,,,False,True,False,,43d1357fb0600548ce82238c73a05468317ca519b63b17303cfc2cb178134d44
HeaderFault.class,[],,,,False,True,False,,30f0bc2bed90057a8a26ae956096a59f6c348f0fdff0e93fc29976f99636e3b0
Import.class,[],,,,False,True,False,,d8a41f478a10bca1989fb25d27b0916296bb4313e3cf5d9e6bb0cab249501e11
SOAPOperation.class,[],,,,False,True,False,,47f416fde99980a6b2dce2929ac75c7576b8fde54a730f825272a6f59d8bf33f
Body.class,[],,,,False,True,False,,97e4310f4defdc1b0b418cd6eddcc89bd06fa38c007312bf64fb6fa5b4501cb1
package-info.class,[],,,,False,True,False,,155ff0a4edf9b04d1c6694fcb418709d9c2fd6a52999319cb8db8ffe20027c1f
Body.class,[],,,,False,True,False,,7ac7c65b2c3e72735184a43566146215d73a2ed435d772fb105e45503a2f4441
SOAPAddress.class,[],,,,False,True,False,,a6eb4f7c56d5f7812f54203c775d8d35de7e05f063965458f75821e028213997
Service.class,[],,,,False,True,False,,dcf74b32799c218f47c95a97e55d40b8efc95d1b2801e00f10d673c1b3b36342
Binding.class,[],,,,False,True,False,,f911e0942c07f080beeeab530077891db74b74892cafa99385dbb82acaa8386e
Import.class,[],,,,False,True,False,,c0a42cb9582b42db5416340a65905cd586bf6d072b52a8fa1946c9524161a7ba
BodyType.class,[],,,,False,True,False,,8bbf825136a63f30dba30625e95af2c607101e5b983715f9e7539d6ce905332c
Header.class,[],,,,False,True,False,,1523d36dc2a7322aa3b3d3691b886fa846308a80d2e09114ec70b15281effb1a
AudioClip.class,[],,,,False,True,False,,8f3f3fbe65a61749da80621fb0672fef87aa688c008d33385c84e00e1db8c76a
Adjustable.class,[],,,,False,True,False,,c443794f3ae569bc945d20cb4987dffc5e933a9424a407d30dc71f206a1d3576
Applet$AccessibleApplet.class,[],,,,False,True,False,,03e044eb903f9d5a7b21ec37a32cefdd6ba745a7180a5b0fb6066830647f4f21
SOAPFault.class,[],,,,False,True,False,,56879909916485bd83e210840ad94168cc5a47edcca510867cb36404b141a4b8
AppletContext.class,[],,,,False,True,False,,8f45bce0738803a676be7d4de88c42defe4b4a3297312bd5deb5f6b8f3cf3e39
AppletStub.class,[],,,,False,True,False,,d8b55468c0aa90f5c73738ff8aeebd7ce808681003f3c75e80d7f86b70759676
SOAPAddress.class,[],,,,False,True,False,,737aa9b09e16c89ee9468e5c1fad5877b2ebac02828da16d5c7f90962cc5640d
SOAPOperation.class,[],,,,False,True,False,,7581de7fda232b329855a8f95ebf804d87e508291e08fe756e6a2c7420d47901
Schema.class,[],,,,False,True,False,,8f5464bbf72e5a07918a15980c675da235d41b58f92d901f6b3890ea15acdd6b
HeaderFault.class,[],,,,False,True,False,,e3ae47302826e27117f32cec3dd97ceabc3e955dfad6294c1ecdf75fa15dd02d
Applet.class,[],,,,False,True,False,,9a5c6f1385ea16037cfbe76662597acb7b0bf0e81f0db5b14594e15521423b2d
BodyType.class,[],,,,False,True,False,,31d44b09c7708f35295facde153365a1255dd56dd7a4ed2087241759fb7d069a
SOAPBinding.class,[],,,,False,True,False,,e16ffce338644d148f7d426747580cb2d045d4b5bcb42da52a1e7a3847912a3f
AWTError.class,[],,,,False,True,False,,e6003eca50213a85339a2045c98fc9f1adbbd1a2e4828a9873497ef7691280e5
AWTKeyStroke$1.class,[],,,,False,True,False,,3139d08f2a48f27844aa1236a948894fcde93b019ca9ca0b147c53572b4cd90c
SOAPBinding.class,[],,,,False,True,False,,94bdc9b2dadff220012217f30b245222d61ee8d0288e048d6d6452a174cd1240
AWTEvent$1.class,[],,,,False,True,False,,1d904fef87c682dba352a308de1be9fb851f3c3f51d75ae61f15fc28313af18c
BufferCapabilities$FlipContents.class,[],,,,False,True,False,,6f96c1b6387219204a73e105759cff111765020fc55a6b454d0f47779e7d4c24
AWTEvent.class,[],,,,False,True,False,,fe8b593a5a9d768bff11333bd06486e89e08f89d7a4d8dab717dc910e3e3cc57
BasicStroke.class,[],,,,False,True,False,,bc71665ed2099ff9677980af9a1a9b5451bf164df8e22f0068bee4b96a41f8ab
Button$AccessibleAWTButton.class,[],,,,False,True,False,,aef40fa75e6702c4049a91f3561b1f0e28af4c949305db91c35f39f9b107e1ff
AWTKeyStroke.class,[],,,,False,True,False,,2b5395e7162ba9e5ad3f9d7bec3f29cec78c80080678cdc22c5fb748cb1eb622
AttributeValue.class,[],,,,False,True,False,,fe0c43727f2184e0c902970df5432be44599a07f118777de01cdfe459554d0c2
CheckboxMenuItem$1.class,[],,,,False,True,False,,d701a01656ef37152412140e98a16401af940d386da6c6a5385bd31babdff789
AWTEvent$2.class,[],,,,False,True,False,,172afac5920d395af76c3d90cf881f35691723f0e3a6579ba413c8a8fd5d7115
AWTEventMulticaster.class,[],,,,False,True,False,,2ef1077fa60a3eb893ddc45c9bdecbbdf0d44bd1a26f64bd9d7adc58b6896c6c
AWTException.class,[],,,,False,True,False,,622ec65a4a79eb67943187e48aa85dc34e06e287ee1df93763dd0cbf1c788343
ActiveEvent.class,[],,,,False,True,False,,18cc90d58ba7e9a0055afb657c9809d236457ebae0f9f23fd49c65fa12975b93
CardLayout$Card.class,[],,,,False,True,False,,98c8ab4034e3c609ccff57cbee1af2e05dde7ad2cf59518fbd17d63fd1d0208b
Checkbox.class,[],,,,False,True,False,,a5dd9cfe6fd83e1a9f5d7d26d71c0ad52b1a6d2920b102481e34133f67e77c71
CardLayout.class,[],,,,False,True,False,,b1034e020aa8fb85de8431b4331bd2d1ad463b681846dfae0431ff08f1eeae5b
Component$2.class,[],,,,False,True,False,,35fe87cdcb2bc99d85db6c017374b697c5b6160c9eff6e256667765acb2e377b
CheckboxMenuItem$AccessibleAWTCheckboxMenuItem.class,[],,,,False,True,False,,154d5dcb6a1c40313e33fc27ba0b327e4362a11473c98bd7616e1e69c9104d82
Button.class,[],,,,False,True,False,,3f05c4c07e696b147ea0e7d303574b5d85f2641cd5698c56c27336bb77d79ef2
BorderLayout.class,[],,,,False,True,False,,fcaec6715c9c65e374c147adb444b144c82e106c65f2ff7c12f5ab4559225160
BufferCapabilities.class,[],,,,False,True,False,,7cd5ba0e3b6e430d4eda354decec33b4f4192a19479f06d95e27be5d83ce9e61
Canvas.class,[],,,,False,True,False,,9b02fa319d889fcd40b57c6442fd52905b458d4da82fc49ab3239a81ab583e23
Choice.class,[],,,,False,True,False,,107da82fe594ee63813ba125a5a62b302bf23cf0c56aedb0740e9c83e95eec62
Color.class,[],,,,False,True,False,,f2f51313f0c5808b8f7dcd5b817232bc1578b620ec45ab5845bf4f594c59ebe3
Component$FlipBufferStrategy.class,[],,,,False,True,False,,c14fdefc8e3ae55a02fb6045922fb48e3aea55a3ac5edc052d0d423461e9ff65
CheckboxGroup.class,[],,,,False,True,False,,b90b75758b67d69bc61a10d87dd5b86d4a3fbbdbc95c691fe9d3737ead308f4d
Component$AccessibleAWTComponent$AccessibleAWTFocusHandler.class,[],,,,False,True,False,,09a2571649c0cb17caa2c5e2a08e4e8b0c6f68799986f87f06b2228ca745ce06
AWTPermission.class,[],,,,False,True,False,,d9a0c1fdfc2fe314417ae4132e2271d001205c90e57f186df9d1570b3fc7e72e
CheckboxMenuItem.class,[],,,,False,True,False,,3203606d9d12c18de1f967b2183453fcb19394fca2878dbb6857b7d0b02e9512
Canvas$AccessibleAWTCanvas.class,[],,,,False,True,False,,2c0c1a9c6732e36651d85032060ea4625be4a88d3b178b577b3429e1db2461c3
AlphaComposite.class,[],,,,False,True,False,,5d3af112bad600a6b6bd152a0c3fd10d69a17155af609c7e2cedb9cc487bbfcf
Component$1.class,[],,,,False,True,False,,44fe909893ed192f51488e3784d096bcef72d5869f9fda2e63f020659abb0bf3
Checkbox$AccessibleAWTCheckbox.class,[],,,,False,True,False,,76431bc48255f0d4b7369c71c577a5c62e05726673869b70ade974e2eabc39ca
Component$3.class,[],,,,False,True,False,,68d5983420f88e1c1b9e72ebc6391828a49d4d9237ab686d2c478357d307f5e3
Choice$AccessibleAWTChoice.class,[],,,,False,True,False,,4fa8a941a2ebc6e8ce0e14cf3127cf849c4157e4376d68016fcd70f2312ee4bb
Component$BltBufferStrategy.class,[],,,,False,True,False,,7df1706bcf85a69d40cbcdce5c787c47337f117093b4adb232e67208aba3adcb
Composite.class,[],,,,False,True,False,,afc2cac01d85041fce745870320f549bb62c39eda6892eb8926d184209dc4d7d
Component$BltSubRegionBufferStrategy.class,[],,,,False,True,False,,1fb03520625f90fb20580bd600f010f8f3b1ccd5adc2f8d6a23f52aa1539f8f9
Component$5.class,[],,,,False,True,False,,0859b4188cee324f934c11bb0a23f1ad58158e2fd37d516d0576562f178b92a1
ColorPaintContext.class,[],,,,False,True,False,,f0185859c02677c8bc9487c78e6981fc1edf8baf9bc6a917f008ea84344376d6
ComponentOrientation.class,[],,,,False,True,False,,746e1846d5e86239000e859b735e8dfe31fa60a8faee735bd94411930c592af9
Container$3$1.class,[],,,,False,True,False,,6a0fdc7c4025016ebad7e0000b862520df75217e95dc3d467f033a8a6307e4fd
Component$ProxyCapabilities.class,[],,,,False,True,False,,e61af22ed4dd4073f4abc266ee9ff3adb1690c96255e5ffc303a4962edeaa6e9
Container$2.class,[],,,,False,True,False,,1519d1d4336025e6e9ba24b1132f5b1cf60eccf58ef57132c65c24624aaa9f86
Container$3.class,[],,,,False,True,False,,8a05c76017795cb7f29a78be2ca5350b117de1d3b7ae8eec1e8f70402c766284
Component$4.class,[],,,,False,True,False,,487d977a4da0a954921946ad8647f0dda14e63a6340ed55561a5470e749de491
Cursor$1.class,[],,,,False,True,False,,011f4722813d1fd32d266ec127a6650fb226de0d9a55680b8257895cc1a6ca41
Container$1.class,[],,,,False,True,False,,10b43299f613c106ad5f9a9415004ad5c191c407288d3af974773c2c4d2fecb6
Component$AWTTreeLock.class,[],,,,False,True,False,,8e9bff3f2ebd7394eacafa40dbda6c09176261d90bc4bfbb93abf4eef3c9c15b
Container$AccessibleAWTContainer$AccessibleContainerHandler.class,[],,,,False,True,False,,bb0abb0bd123327fd16971b3bc143c6889ec71f7e7dfae337452fca02886659b
Component$FlipSubRegionBufferStrategy.class,[],,,,False,True,False,,28e53c99b39554526c93a3c809a075c8f54c312a0163b832bda32c94ab51800a
Component$BaselineResizeBehavior.class,[],,,,False,True,False,,a6a0852668051f3ae716bcf68a6c1af5e3b865fd341cdfa34ae2486f7daff6d0
Container$WakingRunnable.class,[],,,,False,True,False,,2d976b874e6ff7e48a145ceca36ba085041c590c191777de9b92438fcc724570
Component$AccessibleAWTComponent$AccessibleAWTComponentHandler.class,[],,,,False,True,False,,35520adddeeaa7678013233600e126283874a271d9a5d57489659f340b949537
Container$EventTargetFilter.class,[],,,,False,True,False,,7489bf500836ebbc2ce96b4ad02bd2d2a617115e5c2afc559322610f5d5659b4
Conditional.class,[],,,,False,True,False,,d26168f4c9fa92e64bf1dd930c562d8aeb4319a363f2c5b4c7dabe6d73811543
Cursor$2.class,[],,,,False,True,False,,602fc7a7045ac5a32527dc8452910b614dd7d14796680b6975444797a26dc3dc
CompositeContext.class,[],,,,False,True,False,,ab870c47ccbcfb8e3196b23cd681d9edc30a740fbcd3edb23f96849226cc0d74
Container$DropTargetEventTargetFilter.class,[],,,,False,True,False,,288c7ecd2238a093df0adc36d0f1b31f0b1ce4800d9b86f2615ee590c6575209
Component$AccessibleAWTComponent.class,[],,,,False,True,False,,4f588f919a18ea0b6cf159a518dee1eac3817b5f2be112bf9caae98d9a8edbd4
Container.class,[],,,,False,True,False,,bbd30bf73beb409dd4df625aa96f0dd782353b93ceaeeaea07719adf05f7ce85
Component$SingleBufferStrategy.class,[],,,,False,True,False,,c46f5ea6d4d9aee6d45f5088a04436fac84f5f4ad35ac976283e96e7a5204122
Component.class,[],,,,False,True,False,,e0b59d896e7a08366fbec1a1ed89ae4e7d3eb043aa01bc95d9b1859f04ee65cf
Container$MouseEventTargetFilter.class,[],,,,False,True,False,,f393e1fb4c8aa36e3cff731d58aa39eca5a4c1eeaa163a93ddded5987e2bbe72
Component$DummyRequestFocusController.class,[],,,,False,True,False,,b4892f0ed3d88e9f4b50a264f24e383bc3e269ceb265986192af6a79af507c20
DefaultKeyboardFocusManager$1.class,[],,,,False,True,False,,5bbf5014395d6d18fd538003d68be6b6756a9195214564960ce0214a91530e35
DefaultKeyboardFocusManager$DefaultKeyboardFocusManagerSentEvent.class,[],,,,False,True,False,,b580c8dd38dd1b32d65f13f33e0d79dddc304c534b9341d75e0e419daa5ae2be
DefaultKeyboardFocusManager$2.class,[],,,,False,True,False,,0f90eb4ea388caecc5f7a4657de767f3e0ded09ca0bbead1f4a1c386bbf58d42
Desktop.class,[],,,,False,True,False,,1617216f9950d27728e1c9f28a48977d67875675c959777a9dd504d9036e2182
Dialog$2.class,[],,,,False,True,False,,0711b0cb6832e8a6c071a715e7a2a7c3804208214d3de21f246575ccb5b343c9
Dialog$4.class,[],,,,False,True,False,,856c605bbae330c33cf62cc3aa248b3aee27ce6d234e70fe38839c432b339d8e
DefaultKeyboardFocusManager.class,[],,,,False,True,False,,cce00321068c4c23007bc11901f601361020214195e9c4cb531cbe01c893e242
Cursor$3.class,[],,,,False,True,False,,79093f3c706a99235772f0e765a9a7ed2f2f6a783be94263634d05cfe029c004
Cursor.class,[],,,,False,True,False,,7ae9f1e7943529ae1bfd23373f6facd77aa789a8d6e569fda49bf4bcc929284e
Dialog$3.class,[],,,,False,True,False,,2e75575fc0984c5f24fe80311eb6780311537a216effa252506cfcdfa9d82d35
Desktop$Action.class,[],,,,False,True,False,,5cd8bbcdb9878fdafe26d7278d303e2af78f46bb4797f2c919c56330c05f70dc
DefaultFocusTraversalPolicy.class,[],,,,False,True,False,,eac21a5470786f135799af0f4a7a9d7e072daea925623bf23e6eb13e174da6b1
Dialog$ModalExclusionType.class,[],,,,False,True,False,,3532a4bbe6ccc324f6a023014dbd5bd7d8ed46c17daa3a1cd5f1928e07d36cb1
Dialog$ModalityType.class,[],,,,False,True,False,,99f17177699b1faad48eb5721ff64c4c83dc8859678a53656e66a0ad1e3edd08
Cursor$CursorDisposer.class,[],,,,False,True,False,,9348df2a9bf2048976c9137789ed5a17cf6d0239b3c53ec922d4b9683b2e53f9
Dialog$AccessibleAWTDialog.class,[],,,,False,True,False,,525d5670e73d4dd157b83808773aa6b6a6e50dd56b6bb1a04ba5500596618964
ContainerOrderFocusTraversalPolicy.class,[],,,,False,True,False,,333a0ca95ec41f48580d6176cd967b1e5a24cf7f1724ab9c38c5510b7f772e61
DefaultKeyboardFocusManager$TypeAheadMarker.class,[],,,,False,True,False,,b5a50a8fcd6126f37338dfc430d0b8b6c7d1af32cbc9ebfafc94d192556f8324
Dialog$1.class,[],,,,False,True,False,,bfd00e72817cf3b3bd660d41f291723b897e78df9098b6641cf1766782fa756c
EventDispatchThread.class,[],,,,False,True,False,,11a9fd2c83440e6b9005e15726d235dcf26d919b8ac7e7a2450e1af3f4d160cf
DisplayMode.class,[],,,,False,True,False,,f4ca29994f59c6667779f55cd7a04d3826d5f2a89cb3ca1ed31de3a9132845d3
Container$AccessibleAWTContainer.class,[],,,,False,True,False,,e68691d496e3ba1e10340c3ff837ee9005c25a827a63488b161e5f99a9e0d805
EventDispatchThread$1.class,[],,,,False,True,False,,b9fde75011ee6b76378e1ef1242c56732aae10f6f5d48525fb40d862e6d454db
Dimension.class,[],,,,False,True,False,,a9cc4e6b4397b509d6d2140b6c7c4b5fbbaf2b56dee2bce2b4bd80d748c920f1
EventFilter$FilterAction.class,[],,,,False,True,False,,ea4fa4632fd724bf97b794e7794a715d339edcf492ed20c6446510be3824ff0c
EventFilter.class,[],,,,False,True,False,,d90f4665ddc7f378774d26e6dae19c8488ba11e4bc081c674cb0cbd2cf7a4fb9
Event.class,[],,,,False,True,False,,4090c08b34003493de285c9e051ee8acdd98c4f57d60ae119c8fc7257f6421f4
FileDialog.class,[],,,,False,True,False,,6bc940f8221c1db758095fdaef1bdf6a5f1691555f200295abd97dfa60325959
EventDispatchThread$HierarchyEventFilter.class,[],,,,False,True,False,,6a22163b20ebee7634a623b526a3850d3ad9ba63ffbb7beda674cdeb77e7005d
EventQueue$2.class,[],,,,False,True,False,,d0418a48a9fb675aa973f094c4d7371dc0b06abd5e84e1ecaa52738d139f6b1b
EventQueue.class,[],,,,False,True,False,,d99f9fed610666707f744c430b9ef3efabb8a0798616bebdb28e67bdab0f5e6f
EventQueue$1.class,[],,,,False,True,False,,0848258d62abd66d0af4fce8040af4fef3e49535582b30ddb87457a9c1cd3f0a
Font$3.class,[],,,,False,True,False,,7ca43bcda6b77fd257f5849cf13e43b9cdf25c3912fc3ece3e06cbca50268939
FocusManager.class,[],,,,False,True,False,,9a82895bece9253973de92f2f55a41e4419dfef129617622668f6b0890135a40
EventQueue$5.class,[],,,,False,True,False,,efd34a208e79d4d3b65a6fc84d537b36e0073f1a329ddc6ec4f835d7cb09f6a8
EventQueue$3$1.class,[],,,,False,True,False,,f70502bbba8ed233c22f6c553000d8194ecdc5b24d8f8b90873582fb1aa4058c
FileDialog$1.class,[],,,,False,True,False,,d150d9d91c3667ebc103044da69ad9ef0bef68a470abc09938c15f8bde71cd6b
Dialog.class,[],,,,False,True,False,,17969cb12d7fd66a151657a80e3dbb260ce18391a38dbd3a987915d0556cb61e
Frame$1.class,[],,,,False,True,False,,d7e8ea9146750f9c5b74f478060694d0c6ba5ed9d177f9c2d55610db971033a2
Font$FontAccessImpl.class,[],,,,False,True,False,,78df883ae387efa904a562461a235766a6226bfe3a196a82c8a115706a8a55d7
FlowLayout.class,[],,,,False,True,False,,d67a8770d50642ac8bb01e14a17866feddda52849344c4d3e318d3b7522a1886
EventQueue$1AWTInvocationLock.class,[],,,,False,True,False,,53414f611812b47d90d27e84c736a3a11cf39a641f64a0185dc0d75c6af85cf1
EventQueue$4.class,[],,,,False,True,False,,e235f0dd4fe5057f240d0db3cc6cb9e6cbb51530c58ff2be30c726eb7bae571e
Font$2.class,[],,,,False,True,False,,9e8cd5d5064f95a7a8ed8b88fa6494400ed1aed926ee571c1def1d5ca968042f
EventQueue$3.class,[],,,,False,True,False,,d7f3d0e890acabeffb1f32d1c4db5d430fb4b9d462c4d9647866461e1691a122
Frame.class,[],,,,False,True,False,,f05e6b10b3150cad7f367a6e345efcded9bcb7b62d0326cf0b2ce28ecc8e3ddc
Font.class,[],,,,False,True,False,,d7ca6588d02f2c7a1379dfda2bf3eedc4c00124465a4238db8dea1fde7e70802
GradientPaintContext.class,[],,,,False,True,False,,110bad96e33c7b1023aa0935f1b4eae052a3aa996458d92ed80edfb0083d6818
GraphicsCallback$PaintAllCallback.class,[],,,,False,True,False,,db5a92da12272caff35eda87b607291c7b25a4f49a782eda9d6627308f81cce4
FontMetrics.class,[],,,,False,True,False,,da1be592d0877cf531e4b628274a4e22e01b0ad569b041adaae32adcb269ec70
FocusTraversalPolicy.class,[],,,,False,True,False,,c420f019dc3045ce5cfb6cb59aef573201d5b49f8dc588781993b5c4c2aaf637
Font$1.class,[],,,,False,True,False,,c3ed26281152d35d974e8fc651c0ecc2c5d0874b9f36dcb9c5addd429b5d3d6d
Graphics.class,[],,,,False,True,False,,16ec827d921b80acf6b48a0c00109743cb12ef17c12796634fcc8d39f9d982c5
Graphics2D.class,[],,,,False,True,False,,b8922df228fa4ff34e9099391f54f570b59b6ef240e2bf4c68131ae374091ce5
GraphicsCallback$PaintCallback.class,[],,,,False,True,False,,29ddafe9f8a95be5f9ee39099f866bf70a83ce2ab981e54828a039695bb1fbd4
GraphicsCallback$PaintHeavyweightComponentsCallback.class,[],,,,False,True,False,,38ed88110bab110f84b47818aad61982aff416cf488f5af75b751fd83deb7a47
GradientPaint.class,[],,,,False,True,False,,c6023777f9ec98f751ce696c1f1c0dd266de908c1ec2d7b607bb0b7b97d3c3fe
GraphicsDevice$WindowTranslucency.class,[],,,,False,True,False,,dd3e4eb16e92e5b4128470e81d470030a15f368b5cb08f8ebd2632daae9b4e86
EventQueue$FwSecondaryLoopWrapper.class,[],,,,False,True,False,,39173617efd47beff787bc50a8265089ad00e85c377aecb456509c938e4025b1
Frame$AccessibleAWTFrame.class,[],,,,False,True,False,,3af7feb00c032069eba4bba5e8f8ca1345fd22d686a5dc012436d95fe900d92f
GraphicsConfiguration.class,[],,,,False,True,False,,f4554e7be5526f75c7dd3bb519c783b8a65369fb20143ff2e9e453cb29e5050c
FontFormatException.class,[],,,,False,True,False,,c9b78d977f3bad0e56cfce48b13b33c24ae5969ea81f75a00f9fbe67cf48dc21
GraphicsCallback$PeerPrintCallback.class,[],,,,False,True,False,,903bb12a7c3382ba2e58377a52f49137ef5ad38d6cd5ea8b3f276ee5c430186e
GraphicsConfiguration$DefaultBufferCapabilities.class,[],,,,False,True,False,,5ef47b18eac17f4096b989dad6f952a8e9fb743786f07a96c54163c1c81e4aa6
GraphicsCallback$PrintCallback.class,[],,,,False,True,False,,9ef5ad8e098c0d753122eb49f9975d896c9038044bbc4fed25f3c34dfe8cfe99
GraphicsCallback$PrintHeavyweightComponentsCallback.class,[],,,,False,True,False,,63c273435cb9f25c2e02557037e21c9c1005f4db6b80c8e369865b20deb8a21f
GraphicsDevice.class,[],,,,False,True,False,,ad77181d26cd8dec68ef97b928e1efdc656496d99b1bdfd5261a005680a7db5b
GraphicsCallback$PeerPaintCallback.class,[],,,,False,True,False,,7bcb23b8d720e6d1cdf92c6c5bed32540a3c4ec762340566768acb4bcc67164b
GridBagLayoutInfo.class,[],,,,False,True,False,,7dbcacadc202fc4228acb8d76de551c5a3f80da53c1a03fd901dce2effa7bee4
GraphicsCallback$PrintAllCallback.class,[],,,,False,True,False,,d987cefeb405818a8eb679e65e18720f600ab0e0fded1eb47f78c30e7e26305f
GridLayout.class,[],,,,False,True,False,,3dda421848d14fdc8fb2e9bda3d7ed44701bba69aefdb3656fd3245ad158b185
GraphicsDevice$1.class,[],,,,False,True,False,,d8807ed5efb6be3775431547e278ff8fc94ce11c2626725350e630c1a8f95330
Image.class,[],,,,False,True,False,,696b14a0c3725c81cbc1e4e5e7d9671f1273e253f7720095a7941c81bcb2f8dc
HeadlessException.class,[],,,,False,True,False,,7e85a38242b994314c87bdc4d9bbf7227e464876fb3c8be51d119364867f60d8
GraphicsCallback.class,[],,,,False,True,False,,ea4a2e6004fb2003d672f938a4c2cdcb9910b701bc4514cdf68037d963bad0c8
GridBagLayout$1.class,[],,,,False,True,False,,8cf98128d4ee0f1b1c2c87a68b4c156b5cd1f660cb3ec8597d3c98da8ee2db94
JobAttributes$DefaultSelectionType.class,[],,,,False,True,False,,39d82c323578f70a0a147d9ed2a65738cc5d468b42d88e0250a389b1607fbe41
GridBagLayout.class,[],,,,False,True,False,,8464bfbba0fe67d98bf7f4d34cdea2d9299d59629ec00504144342a334ac6f2b
KeyboardFocusManager$3.class,[],,,,False,True,False,,3f75b52e87599f4bc371664845e85d4faee9e4c2eaec4623e8bd1e445ca60641
ImageCapabilities.class,[],,,,False,True,False,,b7edb01eeb22f7dad8462deba9f1c55110facda627ee89459643f540d57970e2
GraphicsEnvironment.class,[],,,,False,True,False,,9a101ed480cfa82100a75888dc0587d36b0cc7a5d1d6c0232f4d1d20b431fd01
Insets.class,[],,,,False,True,False,,43d19202aee07e1281eb0b62c6d618534a3b6c71ccd847bd5506fa6f442637e6
KeyboardFocusManager$1.class,[],,,,False,True,False,,83d6d62b96548d8fcc6d34eb60130ecb38bde4910a114f5a0a83265235bd0630
ItemSelectable.class,[],,,,False,True,False,,803f9fc86bb321937125c7d4154f1e43860e85f6f9c4e887cb846f1536deac1b
Image$1.class,[],,,,False,True,False,,1921b6dfbec37c7daaa4f75a4b137c09aabd64dc8a6482fd193a3cd6f39bc150
ImageMediaEntry.class,[],,,,False,True,False,,81a1e96f34ef8a05c0c13fe8a20207816b6cc6533baeb687ed544f0f59359045
GraphicsConfigTemplate.class,[],,,,False,True,False,,5b2439fa33775a5130e9a96b77878e74014b9daf24c9a35cc0090862e0e79d2f
KeyboardFocusManager$2.class,[],,,,False,True,False,,72406053fa03ded4ffd6bc5a5fb004ae8f4b09f884e9067360f9c6a82b8dc5be
JobAttributes$DestinationType.class,[],,,,False,True,False,,958e30d6e022e52e2578dcd4e47307075aa7d1a333554144fc685fb9bd7127d2
